evnt_start_time_x,mtng_date,mtng_venue_location,evnt_number,mtng_name,sport_name,Racecourse,Meeting Date,ramp_id,evnt_start_time_y,country,commission,uk_commission,ie_commission,bf_uk_volume,bf_ie_volume,pp_uk_volume,pp_ie_volume,volume,_merge
,,,5,,Greyhound Racing,MANDURAH,2022-05-31,9385752,2022-05-31 12:24:00,Australia,23.9598,21.8046,2.1552,16.0,0.0,26.0833,4.2564,46.3397,right_only
,,,1,,Horse Racing,MARBURG HARNESS,2022-06-02,9392573,2022-06-02 02:42:00,Australia,24.7864,22.6358,2.1506,11.023,1.4228,65.0268,79.0745,156.5471,right_only
,,,5,,Horse Racing,GLOBE DERBY HARNESS,2022-06-04,9399413,2022-06-04 12:24:00,Australia,45.1792,42.9999,2.1793,13.719,0.2861,307.8966,18.4996,340.4013,right_only
,,,1,,Horse Racing,ALBION PARK HARNESS,2022-06-11,9416643,2022-06-11 07:42:00,Australia,58.756,42.9397,15.8163,200.37,0.8685,113.4509,1.6573,316.3467,right_only
,,,5,,Greyhound Racing,GEELONG,2022-05-31,9382643,2022-05-31 07:14:00,Australia,19.6315,14.4617,5.1698,0.0013,0.0,56.127,17.7789,73.9072,right_only
,,,1,,Horse Racing,ALBION PARK HARNESS,2022-06-10,9420312,2022-06-10 08:59:00,Australia,,,,16.5024,1.0647,116.0405,6.2194,139.827,right_only
,,,4,,Horse Racing,GEELONG,2022-06-17,9445720,2022-06-17 05:30:00,Australia,123.3315,76.709,46.6225,52.4001,1.2253,312.067,15.3904,381.0828,right_only
,,,3,,Horse Racing,MILDURA HARNESS,2022-06-03,9395133,2022-06-03 09:06:00,Australia,89.1761,86.1146,3.0615,4.1266,21.3968,85.7991,18.6931,130.0156,right_only
,,,1,,Horse Racing,MENANGLE HARNESS,2022-06-04,9395738,2022-06-04 08:18:00,Australia,38.5472,36.5649,1.9823,47.9449,0.0,182.1788,39.8909,270.0146,right_only
,,,7,,Horse Racing,DUBBO HARNESS,2022-06-03,9399408,2022-06-03 12:58:00,Australia,,,,0.3545,0.0,2.5,0.0,2.8545,right_only
,,,3,,Horse Racing,BATHURST HARNESS,2022-06-01,9392241,2022-06-01 09:14:00,Australia,28.0558,27.2721,0.7837,46.5527,8.5215,376.1966,26.8723,458.1431,right_only
,,,7,,Horse Racing,TAMWORTH HARNESS,2022-06-02,9392347,2022-06-02 07:42:00,Australia,31.9351,28.6065,3.3286,3.2428,0.8537,31.2505,4.4394,39.7864,right_only
,,,5,,Horse Racing,ASCOT PARK (HARNESS),2022-06-18,9440841,2022-06-18 02:09:00,New Zealand,,,,0.0,0.0,64.5974,34.361,98.9584,right_only
,,,5,,Horse Racing,SWAN HILL,2022-06-10,9422201,2022-06-10 05:35:00,Australia,511.4252,119.1496,392.2756,7.0033,0.0,178.9239,78.5207,264.4479,right_only
,,,4,,Horse Racing,WAGGA HARNESS,2022-06-21,9454143,2022-06-21 09:35:00,Australia,29.2022,28.9276,0.2746,62.5871,0.0,209.9925,3.4604,276.04,right_only
,,,4,,Horse Racing,NEWCASTLE HARNESS,2022-06-03,9395733,2022-06-03 09:40:00,Australia,125.0536,115.2873,9.7663,46.0499,0.0,138.4133,20.5755,205.0387,right_only
,,,4,,Horse Racing,ALBION PARK HARNESS,2022-06-07,9403192,2022-06-07 05:52:00,Australia,59.5065,58.6017,0.9048,18.4625,0.0,102.7415,14.3805,135.5845,right_only
,,,1,,Horse Racing,BUNBURY HARNESS,2022-06-22,9464040,2022-06-22 03:14:00,Australia,15.9582,15.6924,0.2658,11.9962,0.0,38.0372,47.1659,97.1993,right_only
,,,3,,Horse Racing,MENANGLE HARNESS,2022-06-07,9403188,2022-06-07 05:37:00,Australia,61.3701,57.6217,3.7484,1.6249,0.0,73.5935,13.6331,88.8515,right_only
,,,8,,Horse Racing,REDCLIFFE HARNESS,2022-06-29,9478962,2022-06-29 11:50:00,Australia,38.0896,30.5023,7.5873,78.3946,2.1574,122.007,19.3893,221.9483,right_only
,,,4,,Horse Racing,SHEPPARTON HARNESS,2022-06-12,9422553,2022-06-12 09:28:00,Australia,31.5188,30.0695,1.4493,15.8942,0.0,129.0918,5.4403,150.4263,right_only
,,,1,,Horse Racing,ALBION PARK HARNESS,2022-06-14,9427577,2022-06-14 04:42:00,Australia,47.2108,46.9973,0.2135,6.3333,0.0,44.0304,3.3067,53.6704,right_only
,,,11,,Horse Racing,ADDINGTON (HARNESS),2022-06-17,9442859,2022-06-17 10:50:00,New Zealand,16.9065,16.4449,0.4616,20.0241,29.9786,30.1832,10.4739,90.6598,right_only
,,,3,,Horse Racing,CAMBRIDGE (HARNESS),2022-06-03,9391439,2022-06-03 07:25:00,New Zealand,11.8413,7.889,3.9523,19.7746,0.0,137.1768,73.7316,230.683,right_only
,,,2,,Horse Racing,CANBERRA (HARNESS),2022-06-06,9406695,2022-06-06 09:50:00,Australia,64.7576,60.0753,4.6823,29.434,0.2652,395.3677,67.6122,492.6791,right_only
,,,4,,Horse Racing,CANBERRA (HARNESS),2022-06-13,9427597,2022-06-13 10:49:00,Australia,59.9907,52.6527,7.338,116.6449,4.2823,753.5453,184.0807,1058.5532,right_only
,,,10,,Greyhound Racing,HORSHAM,2022-05-31,9383464,2022-05-31 09:15:00,Australia,38.5331,35.4732,3.0599,58.4039,0.0,310.3238,74.3082,443.0359,right_only
,,,7,,Horse Racing,ASHBURTON (HARNESS),2022-06-05,9395397,2022-06-05 03:53:00,New Zealand,2.195,2.195,0.0,0.01,34.3289,169.1833,8.3928,211.915,right_only
,,,7,,Horse Racing,NARROGIN HARNESS,2022-06-18,9447511,2022-06-18 14:05:00,Australia,72.4782,57.9321,14.5461,6.1071,0.0,62.8175,0.4165,69.3411,right_only
,,,4,,Horse Racing,ECHUCA,2022-06-25,9473607,2022-06-25 05:26:00,Australia,47.14,39.1344,8.0056,0.1502,1.6125,14.7754,3.7983,20.3364,right_only
,,,9,,Horse Racing,MORPHETTVILLE,2022-06-25,9469815,2022-06-25 07:52:00,Australia,67.5495,53.8563,13.6932,20.1801,45.4568,58.8416,17.6235,142.102,right_only
,,,6,,Horse Racing,MENANGLE HARNESS,2022-06-11,9416622,2022-06-11 10:20:00,Australia,35.0883,31.8859,3.2024,34.3465,2.5628,639.9707,39.7308,716.6108,right_only
,,,7,,Horse Racing,PAKENHAM,2022-06-27,9477238,2022-06-27 07:00:00,Australia,126.2619,123.3056,2.9563,37.9299,0.0,174.705,35.3673,248.0022,right_only
,,,2,,Horse Racing,TAMWORTH HARNESS,2022-06-30,9488345,2022-06-30 04:37:00,Australia,19.655,18.9485,0.7065,1.7958,0.0,8.7369,7.8903,18.423,right_only
,,,1,,Horse Racing,BALLARAT,2022-06-24,9469784,2022-06-24 04:00:00,Australia,51.2195,46.1873,5.0322,1.225,2.1463,98.0393,5.2727,106.6833,right_only
,,,2,,Horse Racing,PORT PIRIE HARNESS,2022-05-31,9380611,2022-05-31 09:45:00,Australia,97.3873,97.045,0.3423,76.8099,2.1708,559.2088,39.31,677.4995,right_only
,,,3,,Horse Racing,SHEPPARTON HARNESS,2022-06-28,9473864,2022-06-28 08:54:00,Australia,35.8931,34.2837,1.6094,16.4992,3.5476,52.8848,3.4743,76.4059,right_only
,,,7,,Horse Racing,GAWLER,2022-06-22,9462338,2022-06-22 07:10:00,Australia,107.1507,89.6457,17.505,30.568,2.5795,225.0457,9.8941,268.0873,right_only
,,,5,,Horse Racing,NEWCASTLE HARNESS,2022-06-03,9395734,2022-06-03 10:10:00,Australia,,,,12.1677,0.0,20.2656,3.2396,35.6729,right_only
,,,1,,Greyhound Racing,MANDURAH,2022-05-31,9382820,2022-05-31 11:07:00,Australia,23.8193,23.0363,0.783,1.0,0.0,126.4876,84.7025,212.1901,right_only
,,,9,,Horse Racing,ADDINGTON (HARNESS),2022-06-17,9442857,2022-06-17 09:55:00,New Zealand,11.4017,11.3847,0.017,30.105,0.0,25.6952,3.9376,59.7378,right_only
,,,7,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-17,9444241,2022-06-17 13:22:00,Australia,29.5725,19.4854,10.0871,1.6278,0.0,16.74,0.0942,18.462,right_only
,,,4,,Horse Racing,MILDURA HARNESS,2022-06-10,9418671,2022-06-10 04:46:00,Australia,34.3715,33.0279,1.3436,73.987,0.0,180.1472,62.3642,316.4984,right_only
,,,7,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-28,9475237,2022-06-28 13:20:00,Australia,16.3739,11.0024,5.3715,9.9053,0.0,27.9853,8.6425,46.5331,right_only
,,,1,,Horse Racing,WARRAGUL HARNESS,2022-06-13,9426195,2022-06-13 03:53:00,Australia,18.2019,16.6304,1.5715,9.2246,4.7581,26.8625,13.9351,54.7803,right_only
,,,1,,Horse Racing,BATHURST HARNESS,2022-06-29,9478837,2022-06-29 08:15:00,Australia,20.0042,17.3184,2.6858,43.2452,0.4315,206.4494,12.8355,262.9616,right_only
,,,1,,Horse Racing,BENDIGO HARNESS,2022-06-05,9397994,2022-06-05 07:30:00,Australia,,,,0.0,0.0,99.1267,15.036,114.1627,right_only
,,,4,,Horse Racing,REDCLIFFE HARNESS,2022-06-12,9423948,2022-06-12 09:20:00,Australia,166.3137,129.3712,36.9425,17.0891,0.4506,63.7193,16.7999,98.0589,right_only
,,,8,,Horse Racing,HOBART HARNESS,2022-06-12,9423943,2022-06-12 11:50:00,Australia,47.7492,44.982,2.7672,36.2543,15.8509,62.2132,22.4904,136.8088,right_only
,,,4,,Horse Racing,SWAN HILL,2022-06-11,9425916,2022-06-11 04:51:00,Australia,64.4848,60.3678,4.117,43.1284,0.0,148.3136,65.7422,257.1842,right_only
,,,6,,Horse Racing,WARRAGUL HARNESS,2022-06-13,9426220,2022-06-13 06:48:00,Australia,22.4659,21.1612,1.3047,3.1487,0.0,32.191,1.3061,36.6458,right_only
,,,2,,Horse Racing,BATHURST HARNESS,2022-06-01,9392240,2022-06-01 08:43:00,Australia,61.502,56.7454,4.7566,38.5117,0.0,450.0056,26.9672,515.4845,right_only
,,,6,,Horse Racing,SHEPPARTON HARNESS,2022-06-16,9431369,2022-06-16 10:30:00,Australia,40.461,40.0836,0.3774,75.7783,3.64,78.2673,27.3143,184.9999,right_only
,,,4,,Horse Racing,REDCLIFFE HARNESS,2022-06-16,9441353,2022-06-16 05:25:00,Australia,49.7669,44.6343,5.1326,33.0039,0.0,35.4914,30.0835,98.5788,right_only
,,,5,,Horse Racing,ALBION PARK HARNESS,2022-06-07,9403193,2022-06-07 06:33:00,Australia,41.0019,31.2862,9.7157,2.5065,0.0,91.902,3.7532,98.1617,right_only
,,,1,,Horse Racing,CASTERTON,2022-06-12,9426112,2022-06-12 02:25:00,Australia,71.121,69.0638,2.0572,26.3383,0.0,85.314,23.8803,135.5326,right_only
,,,3,,Horse Racing,PARKES HARNESS,2022-06-25,9471700,2022-06-25 10:30:00,Australia,44.4804,43.2166,1.2638,58.3483,0.215,43.4154,36.1658,138.1445,right_only
,,,4,,Horse Racing,MARYBOROUGH HARNESS,2022-06-03,9394559,2022-06-03 03:46:00,Australia,20.2174,16.8445,3.3729,4.6305,4.3821,29.1785,5.923,44.1141,right_only
,,,7,,Horse Racing,ALBION PARK HARNESS,2022-06-03,9395568,2022-06-03 11:47:00,Australia,85.673,73.4055,12.2675,78.4547,4.1981,106.3029,30.8594,219.8151,right_only
,,,9,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-03,9395580,2022-06-03 14:25:00,Australia,16.9423,14.9942,1.9481,6.6385,0.0,10.0757,0.1883,16.9025,right_only
,,,9,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-10,9420566,2022-06-10 14:25:00,Australia,56.8104,51.1135,5.6969,1.4012,0.0,3.7333,0.6926,5.8271,right_only
,,,8,,Horse Racing,GEELONG,2022-06-17,9445724,2022-06-17 07:30:00,Australia,106.4577,89.9918,16.4659,49.0366,8.4391,448.294,7.8069,513.5766,right_only
,,,9,,Horse Racing,BENDIGO HARNESS,2022-06-14,9426230,2022-06-14 12:00:00,Australia,22.6102,22.6102,0.0,11.8046,3.2347,35.1609,1.8447,52.0449,right_only
,,,4,,Horse Racing,ALBION PARK HARNESS,2022-06-18,9441363,2022-06-18 09:10:00,Australia,22.7927,22.6297,0.163,31.871,4.407,170.0142,46.5293,252.8215,right_only
,,,2,,Horse Racing,MORNINGTON,2022-06-13,9429621,2022-06-13 04:00:00,Australia,93.2876,62.3973,30.8903,3.6313,3.4734,81.0934,23.4391,111.6372,right_only
,,,9,,Horse Racing,REDCLIFFE HARNESS,2022-06-29,9478963,2022-06-29 12:16:00,Australia,65.8488,60.7355,5.1133,290.7556,0.5979,1152.9599,27.4989,1471.8123,right_only
,,,1,,Horse Racing,REDCLIFFE HARNESS,2022-06-23,9464175,2022-06-23 03:42:00,Australia,11.7811,8.5457,3.2354,6.2058,0.0,31.6334,23.7255,61.5647,right_only
,,,5,,Horse Racing,GLOBE DERBY HARNESS,2022-06-27,9474824,2022-06-27 07:44:00,Australia,14.1238,12.0525,2.0713,145.1477,0.0,35.412,6.4772,187.0369,right_only
,,,8,,Horse Racing,MENANGLE HARNESS,2022-06-07,9403204,2022-06-07 08:25:00,Australia,69.395,67.922,1.473,6.8961,0.0,135.2365,9.248,151.3806,right_only
,,,2,,Horse Racing,SHEPPARTON HARNESS,2022-06-12,9422551,2022-06-12 08:30:00,Australia,27.4488,27.1751,0.2737,13.75,0.0,81.701,3.6256,99.0766,right_only
,,,8,,Horse Racing,MARBURG HARNESS,2022-06-02,9392789,2022-06-02 06:42:00,Australia,37.7045,34.7181,2.9864,7.21,11.0978,25.4556,105.7482,149.5116,right_only
,,,8,,Horse Racing,NEWCASTLE HARNESS,2022-06-10,9420135,2022-06-10 11:46:00,Australia,62.6244,56.4638,6.1606,10.1279,3.5917,66.9555,6.903,87.5781,right_only
,,,7,,Horse Racing,BUNBURY HARNESS,2022-06-14,9429430,2022-06-14 07:27:00,Australia,46.1738,43.8031,2.3707,5.0,0.0,13.1165,2.4104,20.5269,right_only
,,,2,,Horse Racing,ALBION PARK HARNESS,2022-06-18,9441361,2022-06-18 08:12:00,Australia,51.4369,51.3512,0.0857,7.8542,0.0,52.3199,5.3533,65.5274,right_only
,,,6,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-07,9403211,2022-06-07 12:56:00,Australia,45.6621,35.3521,10.31,65.0157,2.5593,105.9968,28.9058,202.4776,right_only
,,,5,,Horse Racing,MENANGLE HARNESS,2022-06-11,9416621,2022-06-11 09:53:00,Australia,33.0378,15.1755,17.8623,11.1102,0.0,68.4358,15.0051,94.5511,right_only
,,,2,,Greyhound Racing,ADDINGTON,2022-05-31,9382495,2022-05-31 01:20:00,New Zealand,8.2446,8.1587,0.0859,11.5357,1.0641,312.7318,34.8493,360.1809,right_only
,,,7,,Horse Racing,GEELONG HARNESS,2022-06-01,9382661,2022-06-01 11:31:00,Australia,60.4317,57.7752,2.6565,79.5944,1.4203,59.6069,10.3246,150.9462,right_only
,,,6,,Horse Racing,NORTHAM HARNESS,2022-06-11,9424179,2022-06-11 13:09:00,Australia,22.5685,18.6237,3.9448,13.8172,1.7086,45.9329,142.6241,204.0828,right_only
,,,4,,Greyhound Racing,MANDURAH,2022-05-31,9385751,2022-05-31 12:05:00,Australia,48.2028,46.9289,1.2739,14.8551,0.0,453.793,89.81,558.4581,right_only
,,,3,,Horse Racing,ALBION PARK HARNESS,2022-06-21,9450465,2022-06-21 05:12:00,Australia,27.0084,15.3703,11.6381,2.398,0.0,51.1506,1.2606,54.8092,right_only
,,,2,,Horse Racing,COWRA (HARNESS),2022-06-19,9447053,2022-06-19 03:36:00,Australia,31.5017,31.4419,0.0598,17.0833,2.1467,0.0,0.0,19.23,right_only
,,,2,,Horse Racing,COWRA (HARNESS),2022-06-12,9423295,2022-06-12 03:24:00,Australia,37.419,36.4456,0.9734,3.55,0.0,0.0,0.0,3.55,right_only
,,,3,,Horse Racing,CAMBRIDGE SYNTHETIC,2022-06-29,9481207,2022-06-29 02:07:00,New Zealand,23.8624,22.7946,1.0678,126.3925,0.0,85.5729,17.4562,229.4216,right_only
,,,6,,Horse Racing,FLEMINGTON,2022-06-18,9445789,2022-06-18 05:45:00,Australia,149.1508,143.4317,5.7191,69.297,3.149,61.1453,6.0538,139.6451,right_only
,,,8,,Horse Racing,ADDINGTON (HARNESS),2022-06-19,9443812,2022-06-19 04:46:00,New Zealand,15.5542,15.5452,0.009,14.5107,0.0,32.92,9.0875,56.5182,right_only
,,,5,,Greyhound Racing,WARRAGUL,2022-05-31,9383604,2022-05-31 11:10:00,Australia,44.1299,32.0167,12.1132,2.6614,0.0,143.56,42.5641,188.7855,right_only
,,,6,,Greyhound Racing,MANDURAH,2022-05-31,9385753,2022-05-31 12:48:00,Australia,67.1635,62.5697,4.5938,17.9301,0.0,472.9644,233.5065,724.401,right_only
,,,6,,Horse Racing,LAUNCESTON HARNESS,2022-06-05,9395587,2022-06-05 10:57:00,Australia,,,,0.0,0.0,0.0,0.4183,0.4183,right_only
,,,7,,Horse Racing,ECHUCA (HARNESS),2022-06-22,9452825,2022-06-22 11:00:00,Australia,32.4606,32.2119,0.2487,64.3322,3.1699,60.8288,35.3458,163.6767,right_only
,,,5,,Horse Racing,BALLARAT HARNESS,2022-06-23,9462471,2022-06-23 10:03:00,Australia,111.8691,64.4776,47.3915,60.4548,0.8605,308.5106,41.9406,411.7665,right_only
,,,6,,Greyhound Racing,HORSHAM,2022-05-31,9383460,2022-05-31 08:00:00,Australia,43.9585,28.6999,15.2586,52.5368,0.0,319.0476,115.2855,486.8699,right_only
,,,1,,Horse Racing,GEELONG HARNESS,2022-06-29,9477493,2022-06-29 08:07:00,Australia,59.0874,47.0926,11.9948,41.1033,0.0,127.9833,29.8279,198.9145,right_only
,,,3,,Horse Racing,PAKENHAM,2022-06-07,9405199,2022-06-07 04:30:00,Australia,59.6462,54.766,4.8802,149.5844,0.0,132.4031,47.3838,329.3713,right_only
,,,6,,Horse Racing,ALBION PARK HARNESS,2022-06-21,9450469,2022-06-21 07:03:00,Australia,48.5279,46.9675,1.5604,51.5476,0.0,86.2501,13.9979,151.7956,right_only
,,,5,,Horse Racing,TAMWORTH,2022-05-31,9382389,2022-05-31 05:45:00,Australia,189.5032,181.6151,7.8881,61.1468,0.0,295.5311,93.4251,450.103,right_only
,,,2,,Horse Racing,PENRITH HARNESS,2022-06-23,9463783,2022-06-23 09:47:00,Australia,88.0043,73.0741,14.9302,38.2626,3.0118,198.4707,41.8493,281.5944,right_only
,,,6,,Horse Racing,CAMBRIDGE (HARNESS),2022-06-03,9392129,2022-06-03 08:49:00,New Zealand,3.6683,3.4544,0.2139,29.5556,21.8247,134.4055,10.1327,195.9185,right_only
,,,1,,Horse Racing,ECHUCA,2022-06-02,9394308,2022-06-02 03:30:00,Australia,64.311,48.6787,15.6323,113.6407,0.0654,146.6724,66.6271,327.0056,right_only
,,,8,,Horse Racing,BALAKLAVA,2022-06-29,9486821,2022-06-29 07:10:00,Australia,90.1385,82.0501,8.0884,19.5309,0.0,74.969,8.005,102.5049,right_only
,,,5,,Horse Racing,ALEXANDRA PARK (HARNESS),2022-06-16,9440844,2022-06-16 08:27:00,New Zealand,1.3384,1.2264,0.112,0.0,0.0,26.6953,11.2284,37.9237,right_only
,,,4,,Horse Racing,LAUNCESTON HARNESS,2022-06-19,9443882,2022-06-19 09:30:00,Australia,41.6781,34.9299,6.7482,7.1976,5.152,81.1796,8.6785,102.2077,right_only
,,,2,,Horse Racing,YOUNG HARNESS,2022-05-31,9380603,2022-05-31 08:42:00,Australia,,,,0.0,0.0,0.122,0.0,0.122,right_only
,,,3,,Horse Racing,TAMWORTH HARNESS,2022-06-16,9443839,2022-06-16 05:07:00,Australia,57.064,54.5214,2.5426,11.0,4.7121,19.345,7.7536,42.8107,right_only
,,,1,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-03,9395562,2022-06-03 10:20:00,Australia,57.0208,53.404,3.6168,63.9067,0.0,178.2536,18.4847,260.645,right_only
,,,6,,Horse Racing,NEWCASTLE HARNESS,2022-06-03,9395735,2022-06-03 10:40:00,Australia,,,,0.0911,0.0,1.3449,0.0,1.436,right_only
,,,2,,Horse Racing,REDCLIFFE HARNESS,2022-06-05,9398718,2022-06-05 08:35:00,Australia,,,,0.0,0.0,223.56,31.1363,254.6963,right_only
,,,5,,Horse Racing,PORT PIRIE HARNESS,2022-05-31,9380614,2022-05-31 11:15:00,Australia,12.3086,11.9686,0.34,22.5392,0.0,100.8176,66.7811,190.1379,right_only
,,,5,,Horse Racing,MENANGLE HARNESS,2022-06-28,9474831,2022-06-28 06:22:00,Australia,53.3187,42.5619,10.7568,50.0461,19.4133,44.2489,44.7336,158.4419,right_only
,,,4,,Horse Racing,ALEXANDRA PARK (HARNESS),2022-06-10,9419523,2022-06-10 08:55:00,New Zealand,10.893,9.8373,1.0557,22.1118,0.0,99.3349,30.2222,151.6689,right_only
,,,9,,Horse Racing,MELTON HARNESS,2022-06-15,9429911,2022-06-15 11:59:00,Australia,44.2682,43.8088,0.4594,27.2838,4.7097,151.8186,56.0066,239.8187,right_only
,,,6,,Horse Racing,MELTON HARNESS,2022-06-18,9443874,2022-06-18 10:32:00,Australia,54.1815,43.9384,10.2431,75.4284,0.0,100.9611,44.4474,220.8369,right_only
,,,4,,Horse Racing,YOUNG HARNESS,2022-06-02,9395494,2022-06-02 10:39:00,Australia,99.9448,96.4546,3.4902,33.5061,4.2684,145.2549,16.4448,199.4742,right_only
,,,6,,Horse Racing,DONALD,2022-06-18,9449186,2022-06-18 06:01:00,Australia,57.6379,49.8365,7.8014,12.9675,0.1129,15.6987,5.5107,34.2898,right_only
,,,4,,Horse Racing,SALE,2022-06-08,9415079,2022-06-08 05:10:00,Australia,116.8333,95.1656,21.6677,51.5543,0.4871,119.13,60.7475,231.9189,right_only
,,,3,,Horse Racing,MILDURA HARNESS,2022-06-17,9443859,2022-06-17 09:03:00,Australia,13.074,12.3726,0.7014,17.8992,1.7131,23.5366,5.7442,48.8931,right_only
,,,11,,Horse Racing,GEELONG HARNESS,2022-06-29,9477503,2022-06-29 13:01:00,Australia,12.0576,11.9447,0.1129,1.7794,0.0,27.1168,20.2998,49.196,right_only
,,,4,,Greyhound Racing,GEELONG,2022-05-31,9382642,2022-05-31 06:57:00,Australia,19.8591,19.4563,0.4028,10.0012,0.0,130.8715,7.3438,148.2165,right_only
,,,6,,Horse Racing,REDCLIFFE HARNESS,2022-06-12,9423950,2022-06-12 10:25:00,Australia,40.9658,35.5076,5.4582,48.395,1.0461,270.9792,14.0961,334.5164,right_only
,,,6,,Horse Racing,CANBERRA (HARNESS),2022-06-13,9427786,2022-06-13 11:45:00,Australia,27.9535,26.7532,1.2003,80.5309,3.1475,337.2112,85.6551,506.5447,right_only
,,,4,,Horse Racing,SWAN HILL,2022-06-10,9422200,2022-06-10 05:00:00,Australia,81.9692,80.9401,1.0291,91.5005,0.0,264.9622,101.2186,457.6813,right_only
,,,3,,Horse Racing,GLOBE DERBY HARNESS,2022-06-27,9474822,2022-06-27 06:37:00,Australia,26.0607,21.9849,4.0758,3.2591,0.0,46.5317,12.4525,62.2433,right_only
,,,4,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-21,9450755,2022-06-21 11:50:00,Australia,38.1919,37.6413,0.5506,56.1026,2.9169,104.7734,28.4723,192.2652,right_only
,,,3,,Horse Racing,MORPHETTVILLE,2022-06-25,9469808,2022-06-25 04:12:00,Australia,142.1729,125.3728,16.8001,64.262,4.3,19.3682,14.22,102.1502,right_only
,,,7,,Horse Racing,REDCLIFFE HARNESS,2022-06-30,9488555,2022-06-30 07:20:00,Australia,78.7091,66.7065,12.0026,13.7297,0.0,86.5698,7.0103,107.3098,right_only
,,,9,,Horse Racing,REDCLIFFE HARNESS,2022-06-30,9488557,2022-06-30 08:18:00,Australia,68.9794,62.4655,6.5139,25.71,0.0499,48.4344,3.2765,77.4708,right_only
,,,6,,Horse Racing,ALBION PARK HARNESS,2022-06-24,9467686,2022-06-24 11:49:00,Australia,50.7226,49.5054,1.2172,37.6458,0.0,100.9251,17.4631,156.034,right_only
,,,8,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-03,9395579,2022-06-03 13:50:00,Australia,24.4345,23.812,0.6225,1.6738,0.0,4.3547,0.0942,6.1227,right_only
,,,1,,Horse Racing,CAMBRIDGE (HARNESS),2022-06-03,9391437,2022-06-03 06:29:00,New Zealand,13.408,13.408,0.0,11.4349,0.0,34.1353,4.6404,50.2106,right_only
,,,1,,Horse Racing,MELTON HARNESS,2022-06-18,9443869,2022-06-18 07:56:00,Australia,51.4973,47.823,3.6743,3.145,0.0,19.6457,1.3657,24.1564,right_only
,,,5,,Horse Racing,NEWCASTLE HARNESS,2022-06-20,9450332,2022-06-20 06:33:00,Australia,27.758,21.9032,5.8548,3.4757,0.0,18.9314,1.9782,24.3853,right_only
,,,6,,Horse Racing,CANBERRA (HARNESS),2022-06-06,9406760,2022-06-06 11:42:00,Australia,27.7704,26.7603,1.0101,30.7051,1.9962,361.1194,83.6059,477.4266,right_only
,,,5,,Horse Racing,YOUNG HARNESS,2022-05-31,9380606,2022-05-31 10:08:00,Australia,,,,0.0,0.0,0.0,0.0,0.0,right_only
,,,8,,Horse Racing,GLOBE DERBY HARNESS,2022-06-07,9403069,2022-06-07 13:12:00,Australia,29.7433,29.1121,0.6312,131.0496,0.0,95.0657,31.5993,257.7146,right_only
,,,3,,Horse Racing,PAKENHAM,2022-06-03,9397749,2022-06-03 05:00:00,Australia,125.8774,120.3457,5.5317,115.0818,0.0,165.6323,24.9297,305.6438,right_only
,,,10,,Horse Racing,ALBION PARK HARNESS,2022-06-07,9403198,2022-06-07 09:17:00,Australia,59.8506,57.9206,1.93,392.4856,0.0,129.7234,24.1085,546.3175,right_only
,,,5,,Greyhound Racing,IPSWICH,2022-05-31,9385748,2022-05-31 07:27:00,Australia,41.3854,35.6294,5.756,28.3013,0.0,170.7677,2.1282,201.1972,right_only
,,,6,,Horse Racing,BENDIGO,2022-06-30,9490181,2022-06-30 06:00:00,Australia,143.17,107.7923,35.3777,2.7,0.0,47.593,4.8238,55.1168,right_only
,,,6,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-28,9475236,2022-06-28 12:50:00,Australia,106.5184,91.1423,15.3761,6.0625,0.0,261.642,17.2799,284.9844,right_only
,,,7,,Horse Racing,TOWNSVILLE,2022-05-31,9382491,2022-05-31 06:27:00,Australia,106.2122,103.4272,2.785,71.6908,47.1721,384.4309,89.873,593.1668,right_only
,,,3,,Horse Racing,ALBION PARK HARNESS,2022-06-07,9403191,2022-06-07 05:17:00,Australia,26.4469,26.3099,0.137,27.9243,0.8531,56.872,4.1297,89.7791,right_only
,,,2,,Horse Racing,GLOUCESTER PARK HARNESS,2022-06-21,9450753,2022-06-21 10:50:00,Australia,26.7078,25.1541,1.5537,20.1212,0.0,192.7078,54.2786,267.1076,right_only
,,,1,,Horse Racing,WAGGA HARNESS,2022-06-21,9453535,2022-06-21 08:06:00,Australia,13.7467,13.5318,0.2149,0.444,5.7106,3.494,10.4305,20.0791,right_only
,,,6,,Horse Racing,REDCLIFFE HARNESS,2022-06-05,9399430,2022-06-05 10:39:00,Australia,45.0895,42.0949,2.9946,115.0967,0.0,789.1753,25.4433,929.7153,right_only
,,,8,,Horse Racing,REDCLIFFE HARNESS,2022-06-19,9447292,2022-06-19 11:30:00,Australia,70.6445,59.0422,11.6023,22.6567,0.0,88.4985,40.6709,151.8261,right_only
,,,7,,Horse Racing,DONALD,2022-06-26,9473734,2022-06-26 06:45:00,Australia,73.9348,70.4607,3.4741,125.6488,0.0,32.563,1.6627,159.8745,right_only
